CityId,City,Latitude,Longitude,TimeZone,Country,Region
23604,Crawford,35.8697,-99.8226,-06:00,United States,Oklahoma
23630,Crescent,35.9768,-97.5876,-06:00,United States,Oklahoma
23680,Cromwell,35.3402,-96.4569,-06:00,United States,Oklahoma
23716,Crowder,35.1236,-95.6697,-06:00,United States,Oklahoma
23815,Cushing,35.9968,-96.7376,-06:00,United States,Oklahoma
23827,Custer City,35.7358,-98.9842,-06:00,United States,Oklahoma
23846,Cyril,34.894,-98.2314,-06:00,United States,Oklahoma
23851,Dacoma,36.6538,-98.6015,-06:00,United States,Oklahoma
23870,Daisy,34.5503,-95.7269,-06:00,United States,Oklahoma
23983,Davenport,35.7079,-96.7642,-06:00,United States,Oklahoma
23989,Davidson,34.2664,-99.0067,-06:00,United States,Oklahoma
23996,Davis,34.4361,-97.2258,-06:00,United States,Oklahoma
24104,Deer Creek,36.8035,-97.5073,-06:00,United States,Oklahoma
24153,Delaware,36.7964,-95.604,-06:00,United States,Oklahoma
24234,Depew,35.7166,-96.5065,-06:00,United States,Oklahoma
24272,Devol,34.2166,-98.5643,-06:00,United States,Oklahoma
24274,Dewar,35.4582,-95.9411,-06:00,United States,Oklahoma
24279,Dewey,36.8208,-95.9049,-06:00,United States,Oklahoma
24309,Dibble,35.0335,-97.6295,-06:00,United States,Oklahoma
24328,Dill City,35.266,-99.2323,-06:00,United States,Oklahoma
13257,Disney,36.4813,-95.0144,-06:00,United States,Oklahoma
24450,Dougherty,34.3997,-97.0555,-06:00,United States,Oklahoma
24457,Douglas,36.2319,-97.6895,-06:00,United States,Oklahoma
24476,Dover,35.9876,-97.9043,-06:00,United States,Oklahoma
24541,Drummond,36.2387,-98.0409,-06:00,United States,Oklahoma
24546,Drumright,35.9464,-96.4867,-06:00,United States,Oklahoma
24601,Duke,34.6675,-99.5445,-06:00,United States,Oklahoma
10414,Duncan,34.4943,-97.9169,-06:00,United States,Oklahoma
10415,Durant,34.0048,-96.38,-06:00,United States,Oklahoma
24690,Durham,35.8211,-99.9295,-06:00,United States,Oklahoma
24696,Dustin,35.2248,-96.0721,-06:00,United States,Oklahoma
24742,Eagletown,34.0704,-94.5565,-06:00,United States,Oklahoma
24746,Eakly,35.3055,-98.5577,-06:00,United States,Oklahoma
24755,Earlsboro,35.2493,-96.8038,-06:00,United States,Oklahoma
10416,Edmond,35.6592,-97.4547,-06:00,United States,Oklahoma
10417,El Reno,35.5525,-97.9651,-06:00,United States,Oklahoma
25122,Eldorado,34.4555,-99.5832,-06:00,United States,Oklahoma
25146,Elgin,34.7678,-98.4337,-06:00,United States,Oklahoma
10418,Elk City,35.4187,-99.4367,-06:00,United States,Oklahoma
25278,Elmer,34.5088,-99.3004,-06:00,United States,Oklahoma
25293,Elmore City,34.6231,-97.3973,-06:00,United States,Oklahoma
10419,Enid,36.393,-97.8789,-06:00,United States,Oklahoma
25436,Erick,35.1923,-99.8603,-06:00,United States,Oklahoma
13258,Eucha,36.3689,-94.9133,-06:00,United States,Oklahoma
10420,Eufaula,35.3099,-95.7622,-06:00,United States,Oklahoma
25627,Fairfax,36.5413,-96.6425,-06:00,United States,Oklahoma
25649,Fairland,36.7336,-94.8161,-06:00,United States,Oklahoma
25654,Fairmont,36.3762,-97.7025,-06:00,United States,Oklahoma
10421,Fairview,36.2837,-98.6091,-06:00,United States,Oklahoma
25724,Fanshawe,34.9509,-94.9082,-06:00,United States,Oklahoma
25730,Fargo,36.4515,-99.7021,-06:00,United States,Oklahoma
25783,Faxon,34.4665,-98.5445,-06:00,United States,Oklahoma
25784,Fay,35.8374,-98.6607,-06:00,United States,Oklahoma
25809,Felt,36.5651,-102.842,-06:00,United States,Oklahoma
25878,Finley,34.3498,-95.5584,-06:00,United States,Oklahoma
25913,Fittstown,34.6248,-96.6727,-06:00,United States,Oklahoma
25914,Fitzhugh,34.6589,-96.7668,-06:00,United States,Oklahoma
25953,Fletcher,34.7749,-98.1721,-06:00,United States,Oklahoma
17620,Forgan,36.9116,-100.507,-06:00,United States,Oklahoma
26094,Fort Cobb,35.1132,-98.4303,-06:00,United States,Oklahoma
26107,Fort Gibson,35.7769,-95.2091,-06:00,United States,Oklahoma
10422,Fort Sill,34.6684,-98.399,-06:00,United States,Oklahoma
26157,Fort Supply,36.5364,-99.4563,-06:00,United States,Oklahoma
26161,Fort Towson,34.049,-95.2545,-06:00,United States,Oklahoma
26174,Foss,35.3981,-99.1119,-06:00,United States,Oklahoma
26180,Foster,34.6147,-97.4913,-06:00,United States,Oklahoma
26215,Fox,34.3636,-97.4919,-06:00,United States,Oklahoma
26225,Foyil,36.4349,-95.5192,-06:00,United States,Oklahoma
26231,Francis,34.6274,-96.8388,-06:00,United States,Oklahoma
10423,Frederick,34.4543,-98.9908,-06:00,United States,Oklahoma
26311,Freedom,36.8805,-99.1671,-06:00,United States,Oklahoma
10424,Gage,36.2857,-99.7494,-06:00,United States,Oklahoma
26498,Gans,35.3889,-94.6916,-06:00,United States,Oklahoma
26508,Garber,36.4553,-97.5598,-06:00,United States,Oklahoma
26572,Garvin,33.9162,-94.9362,-06:00,United States,Oklahoma
26594,Gate,36.8875,-100.129,-06:00,United States,Oklahoma
26617,Geary,35.6368,-98.4767,-06:00,United States,Oklahoma
17145,Gene Autry,34.2814,-97.0372,-06:00,United States,Oklahoma
26680,Geronimo,34.4774,-98.4092,-06:00,United States,Oklahoma
26872,Glencoe,36.2092,-96.8884,-06:00,United States,Oklahoma
12696,Glenpool,35.9484,-96.0042,-06:00,United States,Oklahoma
26965,Golden,34.0346,-94.8963,-06:00,United States,Oklahoma
26984,Goltry,36.5358,-98.1585,-06:00,United States,Oklahoma
17152,Goodwell,36.7696,-101.811,-06:00,United States,Oklahoma
27037,Gore,35.5389,-95.1055,-06:00,United States,Oklahoma
27064,Gotebo,35.071,-98.8855,-06:00,United States,Oklahoma
27069,Gould,34.6666,-99.7818,-06:00,United States,Oklahoma
27076,Gowen,34.8815,-95.4769,-06:00,United States,Oklahoma
27082,Gracemont,35.1949,-98.3109,-06:00,United States,Oklahoma
27106,Graham,34.3222,-97.5,-06:00,United States,Oklahoma
27153,Grandfield,34.2182,-98.7155,-06:00,United States,Oklahoma
27170,Granite,34.9966,-99.4146,-06:00,United States,Oklahoma
27184,Grant,33.913,-95.4605,-06:00,United States,Oklahoma
27313,Greenfield,35.7387,-98.3979,-06:00,United States,Oklahoma
10425,Grove,36.5835,-94.7497,-06:00,United States,Oklahoma
10426,Guthrie,35.8319,-97.4802,-06:00,United States,Oklahoma
10427,Guymon,36.756,-101.462,-06:00,United States,Oklahoma
27541,Haileyville,34.8547,-95.5816,-06:00,United States,Oklahoma
27568,Hallett,36.2329,-96.5662,-06:00,United States,Oklahoma
27627,Hammon,35.6907,-99.4727,-06:00,United States,Oklahoma
27675,Hanna,35.2158,-95.8817,-06:00,United States,Oklahoma
27722,Hardesty,36.573,-101.141,-06:00,United States,Oklahoma
27778,Harrah,35.5101,-97.1613,-06:00,United States,Oklahoma
27858,Hartshorne,34.7412,-95.6227,-06:00,United States,Oklahoma
27883,Haskell,35.7869,-95.6956,-06:00,United States,Oklahoma
27890,Hastings,34.2159,-98.1059,-06:00,United States,Oklahoma
27946,Haworth,33.7909,-94.5749,-06:00,United States,Oklahoma
27989,Headrick,34.7001,-99.2004,-06:00,United States,Oklahoma
27991,Healdton,34.2306,-97.5037,-06:00,United States,Oklahoma
27998,Heavener,34.7143,-94.6497,-06:00,United States,Oklahoma
28035,Helena,36.5593,-98.2884,-06:00,United States,Oklahoma
28073,Hendrix,33.7954,-96.3174,-06:00,United States,Oklahoma
28079,Hennepin,34.5088,-97.3477,-06:00,United States,Oklahoma
13166,Hennessey,36.0641,-97.8809,-06:00,United States,Oklahoma
28094,Henryetta,35.4729,-95.9709,-06:00,United States,Oklahoma
28265,Hillsdale,36.5632,-97.9913,-06:00,United States,Oklahoma
28304,Hinton,35.4543,-98.2986,-06:00,United States,Oklahoma
28310,Hitchcock,35.9731,-98.2922,-06:00,United States,Oklahoma
28313,Hitchita,35.5199,-95.7514,-06:00,United States,Oklahoma
10428,Hobart,35.0157,-99.0428,-06:00,United States,Oklahoma
28334,Hodgen,34.7568,-94.5994,-06:00,United States,Oklahoma
10429,Holdenville,35.0789,-96.319,-06:00,United States,Oklahoma
10430,Hollis,34.7955,-99.945,-06:00,United States,Oklahoma
28393,Hollister,34.3629,-98.8885,-06:00,United States,Oklahoma
28455,Hominy,36.3795,-96.3895,-06:00,United States,Oklahoma
28469,Honobia,34.5987,-94.9886,-06:00,United States,Oklahoma
28477,Hooker,36.8317,-101.156,-06:00,United States,Oklahoma
28516,Hopeton,36.6883,-98.6658,-06:00,United States,Oklahoma
28599,Howe,34.9233,-94.6763,-06:00,United States,Oklahoma
28611,Hoyt,35.2673,-95.2994,-06:00,United States,Oklahoma
10431,Hugo,34.0348,-95.5268,-06:00,United States,Oklahoma
28659,Hulbert,35.9362,-95.1659,-06:00,United States,Oklahoma
28701,Hunter,36.57,-97.6004,-06:00,United States,Oklahoma
28775,Hydro,35.4291,-98.5473,-06:00,United States,Oklahoma
10432,Idabel,33.8528,-94.777,-06:00,United States,Oklahoma
28838,Indiahoma,34.6162,-98.7629,-06:00,United States,Oklahoma
28857,Indianola,35.0936,-95.7994,-06:00,United States,Oklahoma
28889,Inola,36.1597,-95.5177,-06:00,United States,Oklahoma
28958,Isabella,36.2367,-98.3417,-06:00,United States,Oklahoma
17900,Jay,36.4327,-94.7494,-06:00,United States,Oklahoma
12081,Jenks,36.0001,-95.9806,-06:00,United States,Oklahoma
29138,Jennings,36.1951,-96.5871,-06:00,United States,Oklahoma
29165,Jet,36.7068,-98.1616,-06:00,United States,Oklahoma
29221,Jones,35.5845,-97.3029,-06:00,United States,Oklahoma
29319,Kansas,36.2376,-94.8212,-06:00,United States,Oklahoma
29344,Kaw City,36.8967,-96.8424,-06:00,United States,Oklahoma
29406,Kellyville,35.899,-96.2318,-06:00,United States,Oklahoma
29411,Kemp,33.7695,-96.3536,-06:00,United States,Oklahoma
29427,Kenefic,34.1226,-96.4062,-06:00,United States,Oklahoma
29470,Kenton,36.855,-102.908,-06:00,United States,Oklahoma
29483,Keota,35.2597,-94.8795,-06:00,United States,Oklahoma
29499,Ketchum,36.5248,-95.0256,-06:00,United States,Oklahoma
29515,Keyes,36.8309,-102.217,-06:00,United States,Oklahoma
29530,Kiefer,35.9435,-96.0549,-06:00,United States,Oklahoma
10433,Kingfisher,35.9153,-98.0257,-06:00,United States,Oklahoma
29611,Kingston,33.947,-96.716,-06:00,United States,Oklahoma
29627,Kinta,35.1752,-95.2935,-06:00,United States,Oklahoma
29633,Kiowa,34.7289,-95.9883,-06:00,United States,Oklahoma
16346,Knowles,36.8367,-100.25,-06:00,United States,Oklahoma
29713,Konawa,34.9756,-96.7003,-06:00,United States,Oklahoma
29732,Krebs,34.9313,-95.7172,-06:00,United States,Oklahoma
29734,Kremlin,36.529,-97.8355,-06:00,United States,Oklahoma
29871,Lahoma,36.3908,-98.0508,-06:00,United States,Oklahoma
29993,Lamar,35.0854,-96.108,-06:00,United States,Oklahoma
30010,Lamont,36.7131,-97.5543,-06:00,United States,Oklahoma
30040,Lane,34.2716,-95.9429,-06:00,United States,Oklahoma
18565,Langley,36.4639,-95.0478,-06:00,United States,Oklahoma
14589,Langston,35.9461,-97.2514,-06:00,United States,Oklahoma
30143,Laverne,36.6998,-99.856,-06:00,United States,Oklahoma
10434,Lawton,34.6055,-98.3648,-06:00,United States,Oklahoma
30205,Lebanon,33.9638,-96.8709,-06:00,United States,Oklahoma
30237,Leedey,35.8905,-99.3713,-06:00,United States,Oklahoma
30259,Leflore,34.8988,-94.9803,-06:00,United States,Oklahoma
30267,Lehigh,34.4689,-96.2184,-06:00,United States,Oklahoma
30300,Lenapah,36.8964,-95.5821,-06:00,United States,Oklahoma
30322,Leon,33.952,-97.4591,-06:00,United States,Oklahoma
30331,Leonard,35.9204,-95.7994,-06:00,United States,Oklahoma
30345,Lequire,35.1044,-95.1074,-06:00,United States,Oklahoma
30411,Lexington,35.0367,-97.2371,-06:00,United States,Oklahoma
30505,Lindsay,34.8001,-97.5763,-06:00,United States,Oklahoma
30662,Loco,34.325,-97.6874,-06:00,United States,Oklahoma
30669,Locust Grove,36.1663,-95.1717,-06:00,United States,Oklahoma
30709,Lone Grove,34.1623,-97.2838,-06:00,United States,Oklahoma
30715,Lone Wolf,34.9815,-99.2345,-06:00,United States,Oklahoma
30745,Longdale,36.1143,-98.5476,-06:00,United States,Oklahoma
30762,Lookeba,35.3674,-98.401,-06:00,United States,Oklahoma
30836,Loveland,34.3895,-98.7463,-06:00,United States,Oklahoma
30879,Loyal,35.9637,-98.1122,-06:00,United States,Oklahoma
30903,Lucien,36.2647,-97.4443,-06:00,United States,Oklahoma
30953,Luther,35.6439,-97.1809,-06:00,United States,Oklahoma
31066,Macomb,35.1181,-97.0345,-06:00,United States,Oklahoma
10435,Madill,34.0704,-96.7931,-06:00,United States,Oklahoma
31202,Manchester,36.9555,-98.0093,-06:00,United States,Oklahoma
10436,Mangum,34.8485,-99.5641,-06:00,United States,Oklahoma
31219,Manitou,34.5076,-98.9832,-06:00,United States,Oklahoma
17099,Mannford,36.0666,-96.3642,-06:00,United States,Oklahoma
31236,Mannsville,34.1968,-96.8485,-06:00,United States,Oklahoma
31309,Maramec,36.2176,-96.6769,-06:00,United States,Oklahoma
31319,Marble City,35.5806,-94.8205,-06:00,United States,Oklahoma
10437,Marietta,33.9501,-97.1083,-06:00,United States,Oklahoma
31398,Marland,36.5495,-97.0603,-06:00,United States,Oklahoma
31406,Marlow,34.623,-97.857,-06:00,United States,Oklahoma
31428,Marshall,36.132,-97.5984,-06:00,United States,Oklahoma
31454,Martha,34.7239,-99.3848,-06:00,United States,Oklahoma
31559,Maud,35.1121,-96.7826,-06:00,United States,Oklahoma
31591,May,36.6348,-99.684,-06:00,United States,Oklahoma
31627,Maysville,34.8107,-97.4118,-06:00,United States,Oklahoma
10438,McAlester,34.9342,-95.8312,-06:00,United States,Oklahoma
31781,McCurtain,35.1298,-95.0246,-06:00,United States,Oklahoma
31796,McLoud,35.3946,-97.1077,-06:00,United States,Oklahoma
31800,Mead,33.9911,-96.5255,-06:00,United States,Oklahoma
10439,Medford,36.8562,-97.6932,-06:00,United States,Oklahoma
31844,Medicine Park,34.7292,-98.5024,-06:00,United States,Oklahoma
31861,Meeker,35.5275,-96.9627,-06:00,United States,Oklahoma
31862,Meers,34.6087,-98.3901,-06:00,United States,Oklahoma
31933,Meno,36.3737,-98.1592,-06:00,United States,Oklahoma
31960,Meridian,35.8401,-97.2429,-06:00,United States,Oklahoma
10440,Miami,36.85,-94.9009,-06:00,United States,Oklahoma
32140,Milburn,34.1732,-96.5199,-06:00,United States,Oklahoma
32148,Milfay,35.7552,-96.5659,-06:00,United States,Oklahoma
32164,Mill Creek,34.3399,-96.8246,-06:00,United States,Oklahoma
32206,Millerton,33.9859,-95.0136,-06:00,United States,Oklahoma
32291,Minco,35.2879,-97.9883,-06:00,United States,Oklahoma
32404,Moffett,35.3903,-94.4469,-06:00,United States,Oklahoma
32459,Monroe,34.9926,-94.5169,-06:00,United States,Oklahoma
32569,Moodys,36.0314,-94.9575,-06:00,United States,Oklahoma
41975,Moore,35.339,-97.486,-06:00,United States,Oklahoma
15811,Mooreland,36.5179,-99.1222,-06:00,United States,Oklahoma
32650,Morris,35.6919,-95.8032,-06:00,United States,Oklahoma
32658,Morrison,36.3119,-97.0402,-06:00,United States,Oklahoma
32724,Mounds,35.8931,-96.0692,-06:00,United States,Oklahoma
32852,Mountain Park,34.7266,-98.9968,-06:00,United States,Oklahoma
32859,Mountain View,34.9735,-98.7198,-06:00,United States,Oklahoma
32877,Moyers,34.373,-95.6925,-06:00,United States,Oklahoma
32896,Muldrow,35.3851,-94.663,-06:00,United States,Oklahoma
32899,Mulhall,36.049,-97.4296,-06:00,United States,Oklahoma
32944,Muse,34.6891,-94.7048,-06:00,United States,Oklahoma
10443,Muskogee,35.7207,-95.3538,-06:00,United States,Oklahoma
14677,Mustang,35.3779,-97.7427,-06:00,United States,Oklahoma
32950,Mutual,36.2124,-99.1081,-06:00,United States,Oklahoma
33003,Nardin,36.8235,-97.4273,-06:00,United States,Oklahoma
33010,Nash,36.7155,-98.0143,-06:00,United States,Oklahoma
33012,Nashoba,34.5298,-95.1769,-06:00,United States,Oklahoma
12741,Newalla,35.3386,-97.1968,-06:00,United States,Oklahoma
33386,Newcastle,35.2445,-97.6132,-06:00,United States,Oklahoma
33417,Newkirk,36.9105,-97.0487,-06:00,United States,Oklahoma
33492,Nicoma Park,35.4926,-97.3242,-06:00,United States,Oklahoma
33508,Ninnekah,34.8987,-97.9338,-06:00,United States,Oklahoma
15887,Noble,35.1418,-97.2907,-06:00,United States,Oklahoma
10444,Norman,35.2355,-97.4028,-06:00,United States,Oklahoma
33679,North Miami,36.9167,-94.8798,-06:00,United States,Oklahoma
10445,Nowata,36.6745,-95.6917,-06:00,United States,Oklahoma
33871,Oakhurst,36.0711,-96.075,-06:00,United States,Oklahoma
33897,Oaks,36.1694,-94.8699,-06:00,United States,Oklahoma
33910,Oakwood,35.9036,-98.7155,-06:00,United States,Oklahoma
33939,Ochelata,36.5988,-95.9664,-06:00,United States,Oklahoma
33997,Oilton,36.0854,-96.5828,-06:00,United States,Oklahoma
34006,Okarche,35.7737,-97.9117,-06:00,United States,Oklahoma
34010,Okay,35.8506,-95.3181,-06:00,United States,Oklahoma
17460,Okeene,36.1024,-98.3286,-06:00,United States,Oklahoma
10446,Okemah,35.469,-96.2923,-06:00,United States,Oklahoma
1267,Oklahoma City,35.4131,-97.5141,-06:00,United States,Oklahoma
10447,Okmulgee,35.6454,-96.0285,-06:00,United States,Oklahoma
34020,Oktaha,35.6297,-95.5138,-06:00,United States,Oklahoma
34094,Olustee,34.5637,-99.5273,-06:00,United States,Oklahoma
34106,Omega,35.8483,-98.1804,-06:00,United States,Oklahoma
10448,Oologah,36.4478,-95.7292,-06:00,United States,Oklahoma
34216,Orlando,36.1339,-97.4439,-06:00,United States,Oklahoma
34250,Osage,36.2914,-96.3711,-06:00,United States,Oklahoma
34257,Oscar,33.9643,-97.7638,-06:00,United States,Oklahoma
34323,Overbrook,34.0513,-97.1316,-06:00,United States,Oklahoma
34333,Owasso,36.2942,-95.797,-06:00,United States,Oklahoma
34388,Paden,35.5337,-96.5681,-06:00,United States,Oklahoma
34473,Panama,35.1645,-94.6709,-06:00,United States,Oklahoma
34480,Panola,34.9286,-95.2131,-06:00,United States,Oklahoma
34490,Paoli,34.828,-97.2604,-06:00,United States,Oklahoma
34527,Park Hill,35.7526,-95.024,-06:00,United States,Oklahoma
10449,Pauls Valley,34.7565,-97.1869,-06:00,United States,Oklahoma
10450,Pawhuska,36.8094,-96.3005,-06:00,United States,Oklahoma
10451,Pawnee,36.3434,-96.8034,-06:00,United States,Oklahoma
34692,Peggs,36.0802,-94.9824,-06:00,United States,Oklahoma
14154,Perkins,35.9828,-97.1085,-06:00,United States,Oklahoma
34795,Pernell,34.5614,-97.5094,-06:00,United States,Oklahoma
10452,Perry,36.2944,-97.2942,-06:00,United States,Oklahoma
34899,Picher,36.9723,-94.8839,-06:00,United States,Oklahoma
34902,Pickens,34.3965,-95.0114,-06:00,United States,Oklahoma
34915,Piedmont,35.6711,-97.755,-06:00,United States,Oklahoma
35067,Pittsburg,34.6581,-95.8147,-06:00,United States,Oklahoma
35126,Platter,33.9069,-96.5348,-06:00,United States,Oklahoma
35204,Pocasset,35.1585,-98.0016,-06:00,United States,Oklahoma
35205,Pocola,35.2264,-94.487,-06:00,United States,Oklahoma
10453,Ponca City,36.7205,-97.076,-06:00,United States,Oklahoma
18352,Pond Creek,36.6449,-97.8295,-06:00,United States,Oklahoma
35359,Porter,35.8504,-95.5158,-06:00,United States,Oklahoma
35384,Porum,35.3687,-95.2522,-06:00,United States,Oklahoma
10454,Poteau,35.0533,-94.5362,-06:00,United States,Oklahoma
35457,Prague,35.5532,-96.7137,-06:00,United States,Oklahoma
35499,Preston,35.7114,-95.9914,-06:00,United States,Oklahoma
35541,Proctor,35.9712,-94.7456,-06:00,United States,Oklahoma
35581,Prue,36.2883,-96.2346,-06:00,United States,Oklahoma
10455,Pryor,36.2861,-95.3153,-06:00,United States,Oklahoma
18220,Purcell,34.988,-97.4962,-06:00,United States,Oklahoma
35613,Putnam,35.8444,-98.9425,-06:00,United States,Oklahoma
35635,Quapaw,36.9122,-94.6735,-06:00,United States,Oklahoma
35671,Quinton,35.1026,-95.5034,-06:00,United States,Oklahoma
35722,Ralston,36.4949,-96.7855,-06:00,United States,Oklahoma
35731,Ramona,36.5615,-95.9065,-06:00,United States,Oklahoma
35753,Randlett,34.1791,-98.4344,-06:00,United States,Oklahoma
35798,Ratliff City,34.4467,-97.5116,-06:00,United States,Oklahoma
18493,Rattan,34.3066,-95.2672,-06:00,United States,Oklahoma
35812,Ravia,34.2419,-96.7514,-06:00,United States,Oklahoma
35891,Red Oak,34.9711,-95.1115,-06:00,United States,Oklahoma
35895,Red Rock,36.4781,-97.174,-06:00,United States,Oklahoma
35899,Redbird,35.8921,-95.5928,-06:00,United States,Oklahoma
35984,Rentiesville,35.5216,-95.4947,-06:00,United States,Oklahoma
36018,Reydon,35.6593,-99.8973,-06:00,United States,Oklahoma
36174,Ringling,34.1373,-97.6477,-06:00,United States,Oklahoma
36175,Ringold,34.1967,-95.0681,-06:00,United States,Oklahoma
36179,Ringwood,36.3721,-98.3036,-06:00,United States,Oklahoma
36200,Ripley,35.9864,-96.8878,-06:00,United States,Oklahoma
36382,Rocky,35.1383,-99.0255,-06:00,United States,Oklahoma
36404,Roff,34.5833,-96.8164,-06:00,United States,Oklahoma
36420,Roland,35.5114,-94.5322,-06:00,United States,Oklahoma
36456,Roosevelt,34.8473,-98.9551,-06:00,United States,Oklahoma
36478,Rose,36.2184,-94.9875,-06:00,United States,Oklahoma
36536,Rosston,36.891,-99.8866,-06:00,United States,Oklahoma
36628,Rufe,34.1619,-95.1308,-06:00,United States,Oklahoma
36659,Rush Springs,34.7615,-97.888,-06:00,United States,Oklahoma
36710,Ryan,34.0301,-97.8742,-06:00,United States,Oklahoma
36721,S Coffeyville,36.9711,-95.5537,-06:00,United States,Oklahoma
36853,Saint Louis,35.0742,-96.8528,-06:00,United States,Oklahoma
36931,Salina,36.3278,-95.0761,-06:00,United States,Oklahoma
10456,Sallisaw,35.5368,-94.7499,-06:00,United States,Oklahoma
37027,Sand Springs,36.1933,-96.1589,-06:00,United States,Oklahoma
10457,Sapulpa,35.9984,-96.1256,-06:00,United States,Oklahoma
37117,Sasakwa,34.9368,-96.5506,-06:00,United States,Oklahoma
37139,Savanna,34.8287,-95.8439,-06:00,United States,Oklahoma
37153,Sawyer,34.0243,-95.3441,-06:00,United States,Oklahoma
37168,Sayre,35.3293,-99.6614,-06:00,United States,Oklahoma
37208,Schulter,35.5146,-95.9567,-06:00,United States,Oklahoma
37350,Seiling,36.0756,-98.8177,-06:00,United States,Oklahoma
15205,Seminole,35.261,-96.6676,-06:00,United States,Oklahoma
37389,Sentinel,35.1718,-99.2047,-06:00,United States,Oklahoma
37428,Shady Point,35.1273,-94.6706,-06:00,United States,Oklahoma
37441,Shamrock,35.91,-96.5839,-06:00,United States,Oklahoma
37461,Sharon,36.2588,-99.3952,-06:00,United States,Oklahoma
37487,Shattuck,36.3899,-99.9032,-06:00,United States,Oklahoma
10458,Shawnee,35.3544,-96.9155,-06:00,United States,Oklahoma
37592,Shidler,36.8783,-96.6155,-06:00,United States,Oklahoma
14968,skiatook,36.3833,-96.0366,-06:00,United States,Oklahoma
37801,Slick,35.7766,-96.2658,-06:00,United States,Oklahoma
37855,Smithville,34.4828,-94.5801,-06:00,United States,Oklahoma
37879,Snow,34.4382,-95.4243,-06:00,United States,Oklahoma
37889,Snyder,34.6428,-98.9374,-06:00,United States,Oklahoma
37948,Soper,34.034,-95.6915,-06:00,United States,Oklahoma
38096,Southard,36.0705,-98.4554,-06:00,United States,Oklahoma
38126,Sparks,35.6222,-96.8083,-06:00,United States,Oklahoma
38137,Spavinaw,36.4312,-95.0078,-06:00,United States,Oklahoma
38150,Spencer,35.5247,-97.3421,-06:00,United States,Oklahoma
38159,Spencerville,34.1318,-95.395,-06:00,United States,Oklahoma
38162,Sperry,36.2927,-95.9717,-06:00,United States,Oklahoma
38171,Spiro,35.2663,-94.6624,-06:00,United States,Oklahoma
38226,Springer,34.3156,-97.1479,-06:00,United States,Oklahoma
38411,Sterling,34.7496,-98.1735,-06:00,United States,Oklahoma
10459,Stidham,35.3848,-95.7048,-06:00,United States,Oklahoma
10460,Stigler,35.2928,-95.0844,-06:00,United States,Oklahoma
10461,Stillwater,36.1246,-97.0685,-06:00,United States,Oklahoma
10462,Stilwell,35.7926,-94.6204,-06:00,United States,Oklahoma
38510,Stonewall,34.6487,-96.5439,-06:00,United States,Oklahoma
38545,Strang,36.4775,-95.0752,-06:00,United States,Oklahoma
38558,Stratford,34.7396,-97.0016,-06:00,United States,Oklahoma
38581,Stringtown,34.4695,-95.9041,-06:00,United States,Oklahoma
38590,Stroud,35.8204,-96.7126,-06:00,United States,Oklahoma
38599,Stuart,34.8867,-96.1595,-06:00,United States,Oklahoma
10463,Sulphur,34.4826,-96.973,-06:00,United States,Oklahoma
38810,Sweetwater,35.4431,-99.9102,-06:00,United States,Oklahoma
38818,Swink,34.0175,-95.2017,-06:00,United States,Oklahoma
38863,Taft,35.7461,-95.549,-06:00,United States,Oklahoma
10464,Tahlequah,35.9117,-94.9873,-06:00,United States,Oklahoma
38875,Talala,36.5566,-95.733,-06:00,United States,Oklahoma
38882,Talihina,34.7,-94.8846,-06:00,United States,Oklahoma
10465,Taloga,35.9369,-99.0147,-06:00,United States,Oklahoma
38943,Tatums,34.4849,-97.4585,-06:00,United States,Oklahoma
38972,Tecumseh,35.2189,-97.0168,-06:00,United States,Oklahoma
38992,Temple,34.2326,-98.2333,-06:00,United States,Oklahoma
39021,Terlton,36.1912,-96.484,-06:00,United States,Oklahoma
39026,Terral,33.908,-97.9293,-06:00,United States,Oklahoma
39044,Texhoma,36.5945,-102.023,-06:00,United States,Oklahoma
39047,Texola,35.2471,-99.9598,-06:00,United States,Oklahoma
39049,Thackerville,33.7815,-97.1437,-06:00,United States,Oklahoma
39078,Thomas,35.7272,-98.735,-06:00,United States,Oklahoma
39209,Tipton,34.5256,-99.1185,-06:00,United States,Oklahoma
10466,Tishomingo,34.3589,-96.6588,-06:00,United States,Oklahoma
12755,Tonkawa,36.7049,-97.349,-06:00,United States,Oklahoma
39450,Tryon,35.8607,-97.0419,-06:00,United States,Oklahoma
39462,Tullahassee,35.8349,-95.4377,-06:00,United States,Oklahoma
10467,Tulsa,36.1192,-96.0184,-06:00,United States,Oklahoma
39483,Tupelo,34.5418,-96.4396,-06:00,United States,Oklahoma
39509,Turpin,36.8748,-100.838,-06:00,United States,Oklahoma
39524,Tuskahoma,34.7192,-95.2957,-06:00,United States,Oklahoma
39526,Tussy,34.5075,-97.5434,-06:00,United States,Oklahoma
18690,Tuttle,35.2692,-97.7782,-06:00,United States,Oklahoma
39546,Twin Oaks,36.1953,-94.8645,-06:00,United States,Oklahoma
39580,Tyrone,36.9524,-101.027,-06:00,United States,Oklahoma
39637,Union City,35.3892,-97.9358,-06:00,United States,Oklahoma
39780,Valliant,33.9874,-95.0613,-06:00,United States,Oklahoma
10468,Vance AFB,36.33,-97.92,-06:00,United States,Oklahoma
39850,Velma,34.4626,-97.6734,-06:00,United States,Oklahoma
39868,Vera,36.4493,-95.8809,-06:00,United States,Oklahoma
39873,Verden,35.0898,-98.0506,-06:00,United States,Oklahoma
